,metric,value,step
607,Loss/train,0.16471844911575317,4631808.0
608,Loss/train,0.11685594171285629,4635008.0
609,Loss/train,0.13647395372390747,4638208.0
610,Loss/train,0.129811629652977,4641408.0
611,Loss/train,0.17627239227294922,4644608.0
612,Loss/train,0.21552617847919464,4647808.0
613,Loss/train,0.1722896844148636,4651008.0
614,Loss/train,0.1675891876220703,4654208.0
615,Loss/train,0.1399008184671402,4657408.0
616,Loss/train,0.12859700620174408,4660608.0
617,Loss/train,0.11870607733726501,4663808.0
618,Loss/train,0.14053267240524292,4667008.0
619,Loss/train,0.19255399703979492,4670208.0
620,Loss/train,0.1469431221485138,4673408.0
621,Loss/train,0.20741263031959534,4676608.0
622,Loss/train,0.15692351758480072,4679808.0
623,Loss/train,0.17547626793384552,4683008.0
624,Loss/train,0.1286710947751999,4686208.0
625,Loss/train,0.11976908892393112,4689408.0
626,Loss/train,0.1485152691602707,4692608.0
627,Loss/train,0.17906132340431213,4695808.0
628,Loss/train,0.144708514213562,4699008.0
629,Loss/train,0.1819935142993927,4702208.0
630,Loss/train,0.14077569544315338,4705408.0
631,Loss/train,0.15836326777935028,4708608.0
632,Loss/train,0.18217098712921143,4711808.0
633,Loss/train,0.12408976256847382,4715008.0
634,Loss/train,0.150130957365036,4718208.0
635,Loss/train,0.1693524867296219,4721408.0
636,Loss/train,0.12764300405979156,4724608.0
637,Loss/train,0.21564996242523193,4727808.0
638,Loss/train,0.15638084709644318,4731008.0
639,Loss/train,0.12643063068389893,4734208.0
640,Loss/train,0.15988454222679138,4737408.0
641,Loss/train,0.1561858057975769,4740608.0
642,Loss/train,0.13179492950439453,4743808.0
643,Loss/train,0.15002964437007904,4747008.0
644,Loss/train,0.13435867428779602,4750208.0
645,Loss/train,0.12520332634449005,4753408.0
646,Loss/train,0.1423148363828659,4756608.0
647,Loss/train,0.1345144659280777,4759808.0
648,Loss/train,0.18749292194843292,4763008.0
649,Loss/train,0.17984254658222198,4766208.0
650,Loss/train,0.17275013029575348,4769408.0
651,Loss/train,0.14116287231445312,4772608.0
652,Loss/train,0.14440660178661346,4775808.0
653,Loss/train,0.2010042518377304,4779008.0
654,Loss/train,0.1673126369714737,4782208.0
655,Loss/train,0.11959527432918549,4785408.0
656,Loss/train,0.1607952117919922,4788608.0
657,Loss/train,0.16745474934577942,4791808.0
658,Loss/train,0.13069917261600494,4795008.0
659,Loss/train,0.127644345164299,4798208.0
660,Loss/train,0.12196770310401917,4801408.0
661,Loss/train,0.13040560483932495,4804608.0
662,Loss/train,0.1981457620859146,4807808.0
663,Loss/train,0.11269170045852661,4811008.0
664,Loss/train,0.14195699989795685,4814208.0
665,Loss/train,0.13679252564907074,4817408.0
666,Loss/train,0.14209458231925964,4820608.0
667,Loss/train,0.18475697934627533,4823808.0
668,Loss/train,0.19355478882789612,4827008.0
669,Loss/train,0.189940944314003,4830208.0
670,Loss/train,0.15049637854099274,4833408.0
671,Loss/train,0.10748911648988724,4836608.0
672,Loss/train,0.11584300547838211,4839808.0
673,Loss/train,0.14439895749092102,4843008.0
674,Loss/train,0.14020223915576935,4846208.0
675,Loss/train,0.11318019777536392,4849408.0
676,Loss/train,0.13697955012321472,4852608.0
677,Loss/train,0.15678519010543823,4855808.0
678,Loss/train,0.21514952182769775,4859008.0
679,Loss/train,0.15601301193237305,4862208.0
680,Loss/train,0.12071498483419418,4865408.0
681,Loss/train,0.18746285140514374,4868608.0
682,Loss/train,0.20151279866695404,4871808.0
683,Loss/train,0.17396202683448792,4875008.0
684,Loss/train,0.15651585161685944,4878208.0
685,Loss/train,0.14285239577293396,4881408.0
686,Loss/train,0.14323705434799194,4884608.0
687,Loss/train,0.1557440161705017,4887808.0
688,Loss/train,0.1583372801542282,4891008.0
689,Loss/train,0.13345029950141907,4894208.0
690,Loss/train,0.12222928553819656,4897408.0
691,Loss/train,0.14937689900398254,4900608.0
692,Loss/train,0.14219294488430023,4903808.0
693,Loss/train,0.13892750442028046,4907008.0
694,Loss/train,0.09413981437683105,4910208.0
695,Loss/train,0.16372062265872955,4913408.0
696,Loss/train,0.14346672594547272,4916608.0
697,Loss/train,0.13057775795459747,4919808.0
698,Loss/train,0.1079966127872467,4923008.0
699,Loss/train,0.15210288763046265,4926208.0
700,Loss/train,0.13693568110466003,4929408.0
701,Loss/train,0.2023123949766159,4932608.0
702,Loss/train,0.11786539852619171,4935808.0
703,Loss/train,0.1352025419473648,4939008.0
704,Loss/train,0.14268839359283447,4942208.0
705,Loss/train,0.15631139278411865,4945408.0
706,Loss/train,0.14987951517105103,4948608.0
707,Loss/train,0.12076523900032043,4951808.0
708,Loss/train,0.1772613823413849,4955008.0
709,Loss/train,0.12115459144115448,4958208.0
710,Loss/train,0.18432581424713135,4961408.0
711,Loss/train,0.13221700489521027,4964608.0
712,Loss/train,0.13542412221431732,4967808.0
713,Loss/train,0.156449556350708,4971008.0
714,Loss/train,0.13314037024974823,4974208.0
715,Loss/train,0.14543135464191437,4977408.0
716,Loss/train,0.15535831451416016,4980608.0
717,Loss/train,0.1588982343673706,4983808.0
718,Loss/train,0.16049042344093323,4987008.0
719,Loss/train,0.13235677778720856,4990208.0
720,Loss/train,0.14695049822330475,4993408.0
721,Loss/train,0.11526984721422195,4996608.0
722,Loss/train,0.1333979368209839,4999808.0
723,Loss/train,0.11867264658212662,5003008.0
724,Loss/train,0.12516292929649353,5006208.0
725,Loss/train,0.15338829159736633,5009408.0
726,Loss/train,0.12874794006347656,5012608.0
727,Loss/train,0.1299353390932083,5015808.0
728,Loss/train,0.116811603307724,5019008.0
729,Loss/train,0.16506172716617584,5022208.0
730,Loss/train,0.16694346070289612,5025408.0
731,Loss/train,0.17663638293743134,5028608.0
732,Loss/train,0.14758342504501343,5031808.0
733,Loss/train,0.13468772172927856,5035008.0
734,Loss/train,0.1475902497768402,5038208.0
735,Loss/train,0.13930200040340424,5041408.0
736,Loss/train,0.16825921833515167,5044608.0
737,Loss/train,0.19090281426906586,5047808.0
738,Loss/train,0.154873788356781,5051008.0
739,Loss/train,0.18685738742351532,5054208.0
740,Loss/train,0.1491381824016571,5057408.0
741,Loss/train,0.14479240775108337,5060608.0
742,Loss/train,0.14551906287670135,5063808.0
743,Loss/train,0.12838268280029297,5067008.0
744,Loss/train,0.1478506475687027,5070208.0
745,Loss/train,0.1396474540233612,5073408.0
746,Loss/train,0.17314445972442627,5076608.0
747,Loss/train,0.14227880537509918,5079808.0
748,Loss/train,0.16318722069263458,5083008.0
749,Loss/train,0.13254940509796143,5086208.0
750,Loss/train,0.14325566589832306,5089408.0
751,Loss/train,0.10878171026706696,5092608.0
752,Loss/train,0.20440486073493958,5095808.0
753,Loss/train,0.1264270842075348,5099008.0
754,Loss/train,0.16421261429786682,5102208.0
755,Loss/train,0.16384145617485046,5105408.0
756,Loss/train,0.18204882740974426,5108608.0
757,Loss/train,0.13540586829185486,5111808.0
758,Loss/train,0.20579349994659424,5115008.0
759,Loss/train,0.132681742310524,5118208.0
760,Loss/train,0.17838793992996216,5121408.0
761,Loss/train,0.15801413357257843,5124608.0
762,Loss/train,0.18591570854187012,5127808.0
763,Loss/train,0.08261483162641525,5131008.0
764,Loss/train,0.14430852234363556,5134208.0
765,Loss/train,0.18008345365524292,5137408.0
766,Loss/train,0.20151081681251526,5140608.0
767,Loss/train,0.14770440757274628,5143808.0
768,Loss/train,0.11890717595815659,5147008.0
769,Loss/train,0.11669830977916718,5150208.0
770,Loss/train,0.16179820895195007,5153408.0
771,Loss/train,0.17457041144371033,5156608.0
772,Loss/train,0.15334127843379974,5159808.0
773,Loss/train,0.15108437836170197,5163008.0
774,Loss/train,0.15347260236740112,5166208.0
775,Loss/train,0.15354493260383606,5169408.0
776,Loss/train,0.13778255879878998,5172608.0
777,Loss/train,0.13721288740634918,5175808.0
778,Loss/train,0.1683529168367386,5179008.0
779,Loss/train,0.15794901549816132,5182208.0
780,Loss/train,0.14444312453269958,5185408.0
781,Loss/train,0.17252293229103088,5188608.0
782,Loss/train,0.10600193589925766,5191808.0
783,Loss/train,0.14509834349155426,5195008.0
784,Loss/train,0.11139369755983353,5198208.0
785,Loss/train,0.16836774349212646,5201408.0
786,Loss/train,0.18089357018470764,5204608.0
787,Loss/train,0.13271550834178925,5207808.0
788,Loss/train,0.15212734043598175,5211008.0
789,Loss/train,0.1588856428861618,5214208.0
790,Loss/train,0.12590999901294708,5217408.0
791,Loss/train,0.13810810446739197,5220608.0
792,Loss/train,0.14667582511901855,5223808.0
793,Loss/train,0.148464173078537,5227008.0
794,Loss/train,0.1850871592760086,5230208.0
795,Loss/train,0.14459837973117828,5233408.0
796,Loss/train,0.13662709295749664,5236608.0
797,Loss/train,0.11519767343997955,5239808.0
798,Loss/train,0.16044971346855164,5243008.0
799,Loss/train,0.1756925731897354,5246208.0
800,Loss/train,0.14377030730247498,5249408.0
801,Loss/train,0.13385866582393646,5252608.0
802,Loss/train,0.13637329638004303,5255808.0
803,Loss/train,0.13163214921951294,5259008.0
804,Loss/train,0.15211474895477295,5262208.0
805,Loss/train,0.16474172472953796,5265408.0
806,Loss/train,0.12202901393175125,5268608.0
807,Loss/train,0.13558408617973328,5271808.0
808,Loss/train,0.11788266897201538,5275008.0
809,Loss/train,0.14171136915683746,5278208.0
810,Loss/train,0.1205482929944992,5281408.0
811,Loss/train,0.09772225469350815,5284608.0
812,Loss/train,0.13800731301307678,5287808.0
813,Loss/train,0.14624804258346558,5291008.0
814,Loss/train,0.1426323652267456,5294208.0
815,Loss/train,0.14315401017665863,5297408.0
816,Loss/train,0.15262053906917572,5300608.0
817,Loss/train,0.11786627024412155,5303808.0
818,Loss/train,0.17184872925281525,5307008.0
819,Loss/train,0.15517468750476837,5310208.0
820,Loss/train,0.16666164994239807,5313408.0
821,Loss/train,0.16422809660434723,5316608.0
822,Loss/train,0.17646585404872894,5319808.0
823,Loss/train,0.12592075765132904,5323008.0
824,Loss/train,0.1008298322558403,5326208.0
825,Loss/train,0.14290283620357513,5329408.0
826,Loss/train,0.14231766760349274,5332608.0
827,Loss/train,0.14141353964805603,5335808.0
828,Loss/train,0.1298009306192398,5339008.0
829,Loss/train,0.17612113058567047,5342208.0
830,Loss/train,0.12378346920013428,5345408.0
831,Loss/train,0.12900206446647644,5348608.0
832,Loss/train,0.15640227496623993,5351808.0
833,Loss/train,0.12493940442800522,5355008.0
834,Loss/train,0.11417927592992783,5358208.0
835,Loss/train,0.1088571846485138,5361408.0
836,Loss/train,0.11493285000324249,5364608.0
837,Loss/train,0.12513120472431183,5367808.0
838,Loss/train,0.13778899610042572,5371008.0
839,Loss/train,0.1695021390914917,5374208.0
840,Loss/train,0.12660391628742218,5377408.0
841,Loss/train,0.16057272255420685,5380608.0
842,Loss/train,0.12210617959499359,5383808.0
843,Loss/train,0.10814312100410461,5383840.0
844,Loss/train,0.11672810465097427,5387040.0
845,Loss/train,0.14726097881793976,5390240.0
846,Loss/train,0.19687829911708832,5393440.0
847,Loss/train,0.17870710790157318,5396640.0
848,Loss/train,0.15629206597805023,5399840.0
849,Loss/train,0.1427023708820343,5403040.0
850,Loss/train,0.10764170438051224,5406240.0
851,Loss/train,0.12884502112865448,5409440.0
852,Loss/train,0.15466195344924927,5412640.0
853,Loss/train,0.13605207204818726,5415840.0
854,Loss/train,0.10983268171548843,5419040.0
855,Loss/train,0.1643216758966446,5422240.0
856,Loss/train,0.15993280708789825,5425440.0
857,Loss/train,0.14800797402858734,5428640.0
858,Loss/train,0.14011037349700928,5431840.0
859,Loss/train,0.10904660075902939,5435040.0
860,Loss/train,0.16172604262828827,5438240.0
861,Loss/train,0.16962316632270813,5441440.0
862,Loss/train,0.09994184970855713,5444640.0
863,Loss/train,0.11654513329267502,5447840.0
864,Loss/train,0.10663097351789474,5451040.0
865,Loss/train,0.1361246109008789,5454240.0
866,Loss/train,0.1253269463777542,5457440.0
867,Loss/train,0.13756784796714783,5460640.0
868,Loss/train,0.12467601150274277,5463840.0
869,Loss/train,0.09505490213632584,5467040.0
870,Loss/train,0.13146454095840454,5470240.0
871,Loss/train,0.12808778882026672,5473440.0
872,Loss/train,0.15912199020385742,5476640.0
873,Loss/train,0.10794231295585632,5479840.0
874,Loss/train,0.1562230885028839,5483040.0
875,Loss/train,0.13259226083755493,5486240.0
876,Loss/train,0.16319769620895386,5489440.0
877,Loss/train,0.14594271779060364,5492640.0
878,Loss/train,0.10381163656711578,5495840.0
879,Loss/train,0.11277807503938675,5499040.0
880,Loss/train,0.14015622437000275,5502240.0
881,Loss/train,0.12470926344394684,5505440.0
882,Loss/train,0.18156221508979797,5508640.0
883,Loss/train,0.17736893892288208,5511840.0
884,Loss/train,0.1718750149011612,5515040.0
885,Loss/train,0.13726988434791565,5518240.0
886,Loss/train,0.1644660234451294,5521440.0
887,Loss/train,0.1084061712026596,5524640.0
888,Loss/train,0.1273518055677414,5527840.0
889,Loss/train,0.1429375410079956,5531040.0
890,Loss/train,0.13056783378124237,5534240.0
891,Loss/train,0.1795363575220108,5537440.0
892,Loss/train,0.1193721815943718,5540640.0
893,Loss/train,0.14544330537319183,5543840.0
894,Loss/train,0.12280472368001938,5547040.0
895,Loss/train,0.17322523891925812,5550240.0
896,Loss/train,0.14564289152622223,5553440.0
897,Loss/train,0.14959171414375305,5556640.0
898,Loss/train,0.13142681121826172,5559840.0
899,Loss/train,0.14508923888206482,5563040.0
900,Loss/train,0.14659540355205536,5566240.0
901,Loss/train,0.19961245357990265,5569440.0
902,Loss/train,0.13174718618392944,5572640.0
903,Loss/train,0.12681463360786438,5575840.0
904,Loss/train,0.13673295080661774,5579040.0
905,Loss/train,0.11283276975154877,5582240.0
906,Loss/train,0.14609982073307037,5585440.0
907,Loss/train,0.14634911715984344,5588640.0
908,Loss/train,0.12275959551334381,5591840.0
909,Loss/train,0.1903899610042572,5595040.0
910,Loss/train,0.18435201048851013,5598240.0
911,Loss/train,0.14025026559829712,5601440.0
912,Loss/train,0.1796678602695465,5604640.0
913,Loss/train,0.11412281543016434,5607840.0
914,Loss/train,0.14921143651008606,5611040.0
915,Loss/train,0.10747521370649338,5614240.0
916,Loss/train,0.1728101372718811,5617440.0
917,Loss/train,0.19239570200443268,5620640.0
918,Loss/train,0.1722186952829361,5623840.0
919,Loss/train,0.1420106440782547,5627040.0
920,Loss/train,0.20953714847564697,5630240.0
921,Loss/train,0.11192521452903748,5633440.0
922,Loss/train,0.20441430807113647,5636640.0
923,Loss/train,0.1840154528617859,5639840.0
924,Loss/train,0.11140365153551102,5643040.0
925,Loss/train,0.20932038128376007,5646240.0
926,Loss/train,0.11399652808904648,5649440.0
927,Loss/train,0.10425704717636108,5652640.0
928,Loss/train,0.11572764813899994,5655840.0
929,Loss/train,0.1388608068227768,5659040.0
930,Loss/train,0.1408831924200058,5662240.0
931,Loss/train,0.151335671544075,5665440.0
932,Loss/train,0.14469894766807556,5668640.0
933,Loss/train,0.15580087900161743,5671840.0
934,Loss/train,0.123741514980793,5675040.0
935,Loss/train,0.09989940375089645,5678240.0
936,Loss/train,0.14605480432510376,5681440.0
937,Loss/train,0.1556006520986557,5684640.0
938,Loss/train,0.08335980027914047,5687840.0
939,Loss/train,0.11308391392230988,5691040.0
940,Loss/train,0.11490915715694427,5694240.0
941,Loss/train,0.11903580278158188,5697440.0
942,Loss/train,0.2006191462278366,5700640.0
943,Loss/train,0.15847866237163544,5703840.0
944,Loss/train,0.14352011680603027,5707040.0
945,Loss/train,0.16830796003341675,5710240.0
946,Loss/train,0.14451734721660614,5713440.0
947,Loss/train,0.14127369225025177,5716640.0
948,Loss/train,0.1199091449379921,5719840.0
949,Loss/train,0.09504516422748566,5723040.0
950,Loss/train,0.12495282292366028,5726240.0
951,Loss/train,0.1335797756910324,5729440.0
952,Loss/train,0.17567460238933563,5732640.0
953,Loss/train,0.1230112686753273,5735840.0
954,Loss/train,0.14318279922008514,5739040.0
955,Loss/train,0.15037615597248077,5742240.0
956,Loss/train,0.15659403800964355,5745440.0
957,Loss/train,0.1083577498793602,5748640.0
958,Loss/train,0.1788320243358612,5751840.0
959,Loss/train,0.13595351576805115,5755040.0
960,Loss/train,0.10494957864284515,5758240.0
961,Loss/train,0.19043736159801483,5761440.0
962,Loss/train,0.11990958452224731,5764640.0
963,Loss/train,0.13782891631126404,5767840.0
964,Loss/train,0.12881729006767273,5771040.0
965,Loss/train,0.12223716080188751,5774240.0
966,Loss/train,0.11809785664081573,5777440.0
967,Loss/train,0.19081205129623413,5780640.0
968,Loss/train,0.1456565409898758,5783840.0
969,Loss/train,0.1172437071800232,5787040.0
970,Loss/train,0.16193993389606476,5790240.0
971,Loss/train,0.18260839581489563,5793440.0
972,Loss/train,0.13732819259166718,5796640.0
973,Loss/train,0.18978537619113922,5799840.0
974,Loss/train,0.11429008096456528,5803040.0
975,Loss/train,0.1477559506893158,5806240.0
976,Loss/train,0.11992522329092026,5809440.0
977,Loss/train,0.12340294569730759,5812640.0
978,Loss/train,0.10789674520492554,5815840.0
979,Loss/train,0.1295236200094223,5819040.0
980,Loss/train,0.08178769797086716,5822240.0
981,Loss/train,0.15351447463035583,5825440.0
982,Loss/train,0.1298353224992752,5828640.0
983,Loss/train,0.17356126010417938,5831840.0
984,Loss/train,0.15352527797222137,5835040.0
985,Loss/train,0.1622050702571869,5838240.0
986,Loss/train,0.1526140570640564,5841440.0
987,Loss/train,0.1077519878745079,5844640.0
988,Loss/train,0.14806285500526428,5847840.0
989,Loss/train,0.12757056951522827,5851040.0
990,Loss/train,0.12029797583818436,5854240.0
991,Loss/train,0.10991999506950378,5857440.0
992,Loss/train,0.09862832725048065,5860640.0
993,Loss/train,0.12832792103290558,5863840.0
994,Loss/train,0.18968775868415833,5867040.0
995,Loss/train,0.12747259438037872,5870240.0
996,Loss/train,0.11738178879022598,5873440.0
997,Loss/train,0.1871958076953888,5876640.0
998,Loss/train,0.14987771213054657,5879840.0
999,Loss/train,0.12705719470977783,5883040.0
1000,Loss/train,0.12712755799293518,5886240.0
1001,Loss/train,0.1361348032951355,5889440.0
1002,Loss/train,0.13117370009422302,5892640.0
1003,Loss/train,0.14582902193069458,5895840.0
1004,Loss/train,0.11885792016983032,5899040.0
1005,Loss/train,0.1059059277176857,5902240.0
1006,Loss/train,0.12521634995937347,5905440.0
1007,Loss/train,0.1371469497680664,5908640.0
1008,Loss/train,0.12807174026966095,5911840.0
1009,Loss/train,0.11144472658634186,5915040.0
1010,Loss/train,0.10884042829275131,5918240.0
1011,Loss/train,0.13634875416755676,5921440.0
1012,Loss/train,0.13530968129634857,5924640.0
1013,Loss/train,0.11454914510250092,5927840.0
1014,Loss/train,0.10976483672857285,5931040.0
1015,Loss/train,0.1211162656545639,5934240.0
1016,Loss/train,0.1468183845281601,5937440.0
1017,Loss/train,0.11874857544898987,5940640.0
1018,Loss/train,0.10042942315340042,5943840.0
1019,Loss/train,0.09671654552221298,5947040.0
1020,Loss/train,0.12355007231235504,5950240.0
1021,Loss/train,0.15241526067256927,5953440.0
1022,Loss/train,0.12491176277399063,5956640.0
1023,Loss/train,0.11799313873052597,5959840.0
1024,Loss/train,0.16267472505569458,5963040.0
1025,Loss/train,0.16433627903461456,5966240.0
1026,Loss/train,0.12483390420675278,5969440.0
1027,Loss/train,0.160512775182724,5972640.0
1028,Loss/train,0.125372976064682,5975840.0
1029,Loss/train,0.10399814695119858,5979040.0
1030,Loss/train,0.14846764504909515,5982240.0
1031,Loss/train,0.10823381692171097,5985440.0
1032,Loss/train,0.16299277544021606,5988640.0
1033,Loss/train,0.10510901361703873,5991840.0
1034,Loss/train,0.13214047253131866,5995040.0
1035,Loss/train,0.13310986757278442,5998240.0
1036,Loss/train,0.10962602496147156,6001440.0
1037,Loss/train,0.08090702444314957,6004640.0
1038,Loss/train,0.11694929748773575,6007840.0
1039,Loss/train,0.14127197861671448,6011040.0
1040,Loss/train,0.12762360274791718,6014240.0
1041,Loss/train,0.09089340269565582,6017440.0
1042,Loss/train,0.13105730712413788,6020640.0
1043,Loss/train,0.1439419835805893,6023840.0
1044,Loss/train,0.0898856371641159,6027040.0
1045,Loss/train,0.07142874598503113,6030240.0
1046,Loss/train,0.13209687173366547,6033440.0
1047,Loss/train,0.136062353849411,6036640.0
1048,Loss/train,0.1273426115512848,6039840.0
1049,Loss/train,0.10500761866569519,6043040.0
1050,Loss/train,0.12254679948091507,6046240.0
1051,Loss/train,0.1489601880311966,6049440.0
1052,Loss/train,0.09550586342811584,6052640.0
1053,Loss/train,0.12538257241249084,6055840.0
1054,Loss/train,0.11168910562992096,6059040.0
1055,Loss/train,0.12780912220478058,6062240.0
1056,Loss/train,0.09910912811756134,6065440.0
1057,Loss/train,0.1369655728340149,6068640.0
1058,Loss/train,0.19875742495059967,6071840.0
1059,Loss/train,0.159613698720932,6075040.0
1060,Loss/train,0.1166694387793541,6078240.0
1061,Loss/train,0.14147309958934784,6081440.0
1062,Loss/train,0.13664589822292328,6084640.0
1063,Loss/train,0.14212143421173096,6087840.0
1064,Loss/train,0.09199085831642151,6091040.0
1065,Loss/train,0.0938928946852684,6094240.0
1066,Loss/train,0.15370991826057434,6097440.0
1067,Loss/train,0.08980342745780945,6100640.0
1068,Loss/train,0.11903566867113113,6103840.0
1069,Loss/train,0.14881284534931183,6107040.0
1070,Loss/train,0.11017082631587982,6110240.0
1071,Loss/train,0.14695657789707184,6113440.0
1072,Loss/train,0.11232919245958328,6116640.0
1073,Loss/train,0.11953283846378326,6119840.0
1074,Loss/train,0.13070058822631836,6123040.0
1075,Loss/train,0.1671733856201172,6126240.0
1076,Loss/train,0.12251439690589905,6129440.0
1077,Loss/train,0.15207669138908386,6132640.0
1078,Loss/train,0.17646056413650513,6135840.0
1079,Loss/train,0.14857175946235657,6139040.0
1080,Loss/train,0.12295649200677872,6142240.0
1081,Loss/train,0.1563258022069931,6145440.0
1082,Loss/train,0.1295849233865738,6148640.0
1083,Loss/train,0.15661995112895966,6151840.0
1084,Loss/train,0.09275582432746887,6155040.0
1085,Loss/train,0.10610847175121307,6158240.0
1086,Loss/train,0.16423720121383667,6161440.0
1087,Loss/train,0.15996918082237244,6164640.0
1088,Loss/train,0.12224863469600677,6167840.0
1089,Loss/train,0.1125328540802002,6171040.0
1090,Loss/train,0.10461992025375366,6174240.0
1091,Loss/train,0.09930089116096497,6177440.0
1092,Loss/train,0.16817006468772888,6180640.0
1093,Loss/train,0.07945780456066132,6183840.0
1094,Loss/train,0.164714515209198,6187040.0
1095,Loss/train,0.1262531280517578,6190240.0
1096,Loss/train,0.1453690379858017,6193440.0
1097,Loss/train,0.15517817437648773,6196640.0
1098,Loss/train,0.10267721861600876,6199840.0
1099,Loss/train,0.08651787042617798,6203040.0
1100,Loss/train,0.10585329681634903,6206240.0
1101,Loss/train,0.09578095376491547,6209440.0
1102,Loss/train,0.10869458317756653,6212640.0
1103,Loss/train,0.14064154028892517,6215840.0
1104,Loss/train,0.11378812044858932,6219040.0
1105,Loss/train,0.1698354184627533,6222240.0
1106,Loss/train,0.13590696454048157,6225440.0
1107,Loss/train,0.14182524383068085,6228640.0
1108,Loss/train,0.12036924064159393,6231840.0
1109,Loss/train,0.07561714947223663,6235040.0
1110,Loss/train,0.1553674191236496,6238240.0
1111,Loss/train,0.2157084047794342,6241440.0
1112,Loss/train,0.09433037042617798,6244640.0
1113,Loss/train,0.12792828679084778,6247840.0
1114,Loss/train,0.14440350234508514,6251040.0
1115,Loss/train,0.08592206984758377,6254240.0
1116,Loss/train,0.08678670972585678,6257440.0
1117,Loss/train,0.12540851533412933,6260640.0
1118,Loss/train,0.09418335556983948,6263840.0
1119,Loss/train,0.15329506993293762,6267040.0
1120,Loss/train,0.1487462967634201,6270240.0
1121,Loss/train,0.18391118943691254,6273440.0
1122,Loss/train,0.11072506755590439,6276640.0
1123,Loss/train,0.12073995172977448,6279840.0
1124,Loss/train,0.10636882483959198,6279872.0
1125,Loss/train,0.16255754232406616,6283072.0
1126,Loss/train,0.08969233185052872,6286272.0
1127,Loss/train,0.09276416897773743,6289472.0
1128,Loss/train,0.13980120420455933,6292672.0
1129,Loss/train,0.10794027149677277,6295872.0
1130,Loss/train,0.1389130800962448,6299072.0
1131,Loss/train,0.14917905628681183,6302272.0
1132,Loss/train,0.15185531973838806,6305472.0
1133,Loss/train,0.1200496107339859,6308672.0
1134,Loss/train,0.13644491136074066,6311872.0
1135,Loss/train,0.14037030935287476,6315072.0
1136,Loss/train,0.10742653161287308,6318272.0
1137,Loss/train,0.12629973888397217,6321472.0
1138,Loss/train,0.1693621724843979,6324672.0
1139,Loss/train,0.18252408504486084,6327872.0
1140,Loss/train,0.12287777662277222,6331072.0
1141,Loss/train,0.08184055238962173,6334272.0
1142,Loss/train,0.1373419612646103,6337472.0
1143,Loss/train,0.19757989048957825,6340672.0
1144,Loss/train,0.15622346103191376,6343872.0
1145,Loss/train,0.14289844036102295,6347072.0
1146,Loss/train,0.14250260591506958,6350272.0
1147,Loss/train,0.12369528412818909,6353472.0
1148,Loss/train,0.12549462914466858,6356672.0
1149,Loss/train,0.13142144680023193,6359872.0
1150,Loss/train,0.20655329525470734,6363072.0
1151,Loss/train,0.10872656852006912,6366272.0
1152,Loss/train,0.10787580162286758,6369472.0
1153,Loss/train,0.14649012684822083,6372672.0
1154,Loss/train,0.12140684574842453,6375872.0
1155,Loss/train,0.16321781277656555,6379072.0
1156,Loss/train,0.1601371020078659,6382272.0
1157,Loss/train,0.1648552417755127,6385472.0
1158,Loss/train,0.12618747353553772,6388672.0
1159,Loss/train,0.11031165719032288,6391872.0
1160,Loss/train,0.15532073378562927,6395072.0
1161,Loss/train,0.13852548599243164,6398272.0
1162,Loss/train,0.10906320810317993,6401472.0
1163,Loss/train,0.11117135733366013,6404672.0
1164,Loss/train,0.10390204936265945,6407872.0
1165,Loss/train,0.14115272462368011,6411072.0
1166,Loss/train,0.13341054320335388,6414272.0
1167,Loss/train,0.13252778351306915,6417472.0
1168,Loss/train,0.12616372108459473,6420672.0
1169,Loss/train,0.10146680474281311,6423872.0
1170,Loss/train,0.11739463359117508,6427072.0
1171,Loss/train,0.08697613328695297,6430272.0
1172,Loss/train,0.1290336400270462,6433472.0
1173,Loss/train,0.11002794653177261,6436672.0
1174,Loss/train,0.13245488703250885,6439872.0
1175,Loss/train,0.11379780620336533,6443072.0
1176,Loss/train,0.10345564782619476,6446272.0
1177,Loss/train,0.11568408459424973,6449472.0
1178,Loss/train,0.10855415463447571,6452672.0
1179,Loss/train,0.13895991444587708,6455872.0
1180,Loss/train,0.1197604238986969,6459072.0
1181,Loss/train,0.13665811717510223,6462272.0
1182,Loss/train,0.08609161525964737,6465472.0
1183,Loss/train,0.12286953628063202,6468672.0
1184,Loss/train,0.09544124454259872,6471872.0
1185,Loss/train,0.1648462861776352,6475072.0
1186,Loss/train,0.10927599668502808,6478272.0
1187,Loss/train,0.14868924021720886,6481472.0
1188,Loss/train,0.13080604374408722,6484672.0
1189,Loss/train,0.15483367443084717,6487872.0
1190,Loss/train,0.08695630729198456,6491072.0
1191,Loss/train,0.14732246100902557,6494272.0
1192,Loss/train,0.10408313572406769,6497472.0
1193,Loss/train,0.13782307505607605,6500672.0
1194,Loss/train,0.08854789286851883,6503872.0
1195,Loss/train,0.1258465200662613,6507072.0
1196,Loss/train,0.06296226382255554,6510272.0
1197,Loss/train,0.08981356769800186,6513472.0
1198,Loss/train,0.10280013829469681,6516672.0
1199,Loss/train,0.1424846649169922,6519872.0
1200,Loss/train,0.050959788262844086,6523072.0
1201,Loss/train,0.11260564625263214,6526272.0
1202,Loss/train,0.12323017418384552,6529472.0
1203,Loss/train,0.18203739821910858,6532672.0
1204,Loss/train,0.10560490190982819,6535872.0
1205,Loss/train,0.09608288109302521,6539072.0
1206,Loss/train,0.18325215578079224,6542272.0
